Date,Total Yield [kWh],GridDurationHours,MaintDurationHours,DelREMO,Temp,Prcp,Cloud Cover,Conditions,Total Yield (Smooth),Cloud Cover (Smooth),Temp (Smooth)
2019-10-06,267.1,0.0,0.0,1.0102777777777778,25.7,0.0,55.5,Partially cloudy,255.36133333333333,48.84,26.880000000000003
2019-10-07,211.8,0.0019444444444444,0.0,0.1683333333333333,25.9,0.0,51.6,Partially cloudy,249.848,50.02,26.753333333333334
2019-10-08,331.4,0.0,0.0,1.767777777777778,25.1,0.0,10.5,Clear,250.04733333333334,48.94,26.513333333333332
2019-10-09,297.2,0.0022222222222222,0.0,0.5052777777777778,25.6,0.0,18.1,Clear,249.30733333333333,48.36,26.279999999999998
2019-10-10,303.0,0.0,0.0,0.0838888888888888,25.4,0.0,8.2,Clear,250.314,46.33333333333333,26.086666666666662
2019-10-11,299.0,0.0,0.0,0.0,25.6,0.0,4.0,Clear,254.154,43.31999999999999,25.866666666666664
2019-10-12,284.9,0.0,0.0,0.0,25.9,0.0,8.8,Clear,256.074,41.37333333333333,25.773333333333333
2019-10-13,276.3,0.0,0.0,0.0,26.4,0.0,7.3,Clear,259.9673333333334,38.36666666666666,25.76
2019-10-14,259.8,0.0,0.0,0.0,26.1,0.0,14.0,Clear,269.0266666666667,33.65333333333332,25.92
2019-10-15,263.9,0.0,0.0,0.0,25.7,0.0,1.7,Clear,274.8666666666666,29.673333333333336,25.913333333333334
2019-10-16,226.1,0.0,0.0,0.0,26.4,0.0,10.1,Clear,274.8133333333333,26.71333333333333,25.88
2019-10-17,190.0,0.0,0.0,0.0,26.0,0.0,5.5,Clear,267.3533333333333,24.513333333333332,25.793333333333337
2019-10-18,223.5,0.0,0.0,0.0,25.3,0.0,16.1,Clear,263.44666666666666,21.819999999999997,25.673333333333336
2019-10-19,255.9,0.0,0.0,0.5886111111111112,24.7,0.0,10.6,Clear,266.74666666666667,17.886666666666667,25.68666666666667
2019-10-20,318.7,0.0,0.0,1.9361111111111111,24.5,0.0,18.1,Clear,267.24,16.006666666666668,25.620000000000005
2019-10-21,320.9,0.0,0.0,0.0,23.4,0.0,2.9,Clear,270.82666666666665,12.5,25.46666666666667
2019-10-22,321.8,0.0,0.0,0.0,24.3,0.0,0.0,Clear,278.15999999999997,9.06,25.36
2019-10-23,283.9,0.0,0.0,0.0,23.3,0.0,0.0,Clear,274.9933333333334,8.360000000000001,25.240000000000002
2019-10-24,233.6,0.0,0.0,0.0,23.7,0.0,0.0,Clear,270.7533333333334,7.153333333333334,25.113333333333333
2019-10-25,213.2,0.0,0.0,0.0,23.9,0.0,6.6,Clear,264.76666666666665,7.046666666666668,25.013333333333335
2019-10-26,196.7,0.0,0.0,0.0,23.3,0.0,1.3,Clear,257.94666666666666,6.866666666666667,24.86
2019-10-27,239.0,0.0,0.0,0.0,22.3,0.0,0.0,Clear,254.88666666666668,6.280000000000001,24.62
2019-10-28,207.6,0.0041666666666666,0.0,0.0,23.3,0.0,0.0,Clear,250.30666666666667,5.793333333333334,24.413333333333338
2019-10-29,150.0,0.0,0.0,0.0,23.0,0.0,20.5,Clear,242.98666666666665,6.226666666666666,24.20666666666667
2019-10-30,141.6,0.0,0.0,0.0,23.6,0.0,34.4,Partially cloudy,234.83333333333334,8.406666666666666,24.06666666666667
2019-10-31,183.5,0.0,0.0,0.0,23.5,0.0,0.3,Clear,231.9933333333333,7.753333333333333,23.873333333333335
2019-11-01,175.1,0.0,0.0,0.0,22.8,0.0,14.7,Clear,231.0,8.366666666666667,23.66
2019-11-02,77.9,0.0022222222222222,0.0,1.913333333333333,23.2,0.0,53.5,Partially cloudy,221.29333333333332,10.86,23.52
2019-11-03,130.0,0.0038888888888888,0.0,0.8419444444444445,22.3,0.0,38.7,Partially cloudy,212.9,12.733333333333333,23.36
2019-11-04,247.6,0.0,0.0,7.932222222222222,22.7,0.0,6.2,Clear,208.15999999999994,11.940000000000001,23.240000000000002
2019-11-05,246.7,0.0019444444444444,0.0,0.1683333333333333,22.9,0.0,0.1,Clear,203.21333333333328,11.753333333333332,23.206666666666667
2019-11-06,150.91,0.0,0.0,0.0841666666666666,21.5,0.0,18.4,Clear,191.82066666666665,12.979999999999999,23.02
2019-11-07,146.59,0.0,0.0,0.1683333333333333,19.9,2.347558458636777,78.1,"Rain, Overcast",182.66666666666666,18.186666666666664,22.793333333333337
2019-11-08,205.8,0.0019444444444444,0.0,1.087777777777778,19.9,1.8180767775454285,28.4,"Rain, Partially cloudy",180.81333333333333,20.08,22.540000000000003
2019-11-09,204.6,0.0,0.0,2.8772222222222226,19.8,0.0,3.6,Clear,180.23999999999998,19.88,22.266666666666673
2019-11-10,212.09,0.0,0.0,0.0,18.1,0.0,10.8,Clear,181.26599999999996,20.513333333333332,21.92
2019-11-11,138.8,0.0,0.0,0.0,16.9,0.0,30.6,Partially cloudy,174.58599999999998,22.55333333333333,21.56
2019-11-12,226.7,0.0,0.0,0.0,18.0,0.0,27.8,Partially cloudy,175.85933333333332,24.406666666666663,21.206666666666663
2019-11-13,179.5,0.0,0.0,0.0,18.3,0.0,45.6,Partially cloudy,177.826,26.08,20.89333333333333
2019-11-14,118.8,0.0,0.0,2.0119444444444445,19.6,0.0,35.3,Partially cloudy,176.30599999999998,26.139999999999997,20.626666666666665
2019-11-15,168.0,0.0,0.0,0.5894444444444445,20.5,0.0,35.6,Partially cloudy,175.27266666666662,28.493333333333332,20.426666666666666
2019-11-16,129.9,0.0,0.0,3.888611111111111,19.9,0.3364722366212129,35.1,"Rain, Partially cloudy",172.2593333333333,29.85333333333333,20.233333333333338
2019-11-17,312.4,0.0,0.0,0.0,19.7,0.0,7.3,Clear,187.89266666666666,26.773333333333333,20.000000000000004
2019-11-18,290.5,0.0,0.0,0.0,19.1,0.0,0.0,Clear,198.59266666666667,24.193333333333335,19.78666666666667
2019-11-19,254.2,0.0,0.0,0.0841666666666666,17.8,0.0,7.9,Clear,199.03266666666667,24.30666666666667,19.46
2019-11-20,231.6,0.0,0.0,0.0,17.1,0.0,26.2,Partially cloudy,198.026,26.046666666666667,19.073333333333334
2019-11-21,181.7,0.0,0.0,0.0,17.2,0.0,39.5,Partially cloudy,200.07866666666666,27.453333333333333,18.78666666666667
2019-11-22,160.7,0.0,0.0,0.0,17.7,0.0,56.6,Partially cloudy,201.01933333333335,26.02,18.64
2019-11-23,167.9,0.0,0.0,0.0,19.6,0.0,46.3,Partially cloudy,198.49266666666668,27.21333333333333,18.62
2019-11-24,257.9,0.0,0.0,0.0,18.6,0.0,9.5,Clear,202.04599999999996,27.606666666666662,18.54
2019-11-25,248.1,0.0,0.0,0.0841666666666666,17.7,0.0,23.5,Clear,204.44666666666663,28.45333333333333,18.513333333333332
2019-11-26,27.1,0.0019444444444444,0.0,0.0,15.9,2.3978952727983707,74.2,"Rain, Partially cloudy",196.99999999999997,31.359999999999996,18.446666666666665
2019-11-27,72.6,0.0,0.0,3.3469444444444445,18.4,2.3978952727983707,72.3,"Rain, Partially cloudy",186.72666666666663,34.32666666666666,18.473333333333333
2019-11-28,43.7,0.0,0.0,5.030555555555555,17.4,2.3978952727983707,69.0,"Rain, Partially cloudy",177.67333333333332,35.88666666666666,18.41333333333333
2019-11-29,216.2,0.0022222222222222,0.0,0.0,17.0,0.0,30.8,Partially cloudy,184.16666666666666,35.586666666666666,18.24
2019-11-30,256.5,0.0,0.0,0.0,16.6,0.0,0.0,Clear,190.06666666666663,33.21333333333333,17.98
2019-12-01,243.9,0.0,0.0,0.0,15.3,0.0,0.0,Clear,197.66666666666663,30.87333333333333,17.673333333333332
2019-12-02,244.6,0.0,0.0,0.0,14.3,0.0,0.0,Clear,193.14666666666662,30.386666666666663,17.313333333333336
2019-12-03,271.5,0.0,0.0,0.7566666666666666,13.8,0.0,0.0,Clear,191.87999999999997,30.386666666666663,16.96
2019-12-04,238.0,0.0,0.0,0.0,13.7,0.0,15.5,Clear,190.79999999999998,30.893333333333334,16.686666666666664
2019-12-05,179.3,0.0,0.0,0.0841666666666666,13.7,0.0,8.1,Clear,187.31333333333333,29.686666666666664,16.459999999999997
2019-12-06,243.3,0.0,0.0,0.0,15.3,0.0,1.3,Clear,191.42000000000002,27.139999999999997,16.333333333333332
2019-12-07,221.0,0.0,0.0,0.0,14.7,0.0,0.0,Clear,195.44,23.366666666666664,16.133333333333333
2019-12-08,257.59,0.0,0.0,0.1683333333333333,14.2,0.0,5.0,Clear,201.41933333333333,20.61333333333333,15.773333333333332
2019-12-09,183.0,0.0,0.0,0.0841666666666666,14.1,0.0,45.5,Partially cloudy,196.42599999999996,23.013333333333332,15.473333333333333
2019-12-10,218.2,0.0,0.0,3.0302777777777776,13.6,0.0,16.1,Clear,194.43266666666662,22.52,15.2
2019-12-11,143.1,0.0,0.0,0.0,13.6,0.0,17.9,Clear,202.16599999999994,18.766666666666666,15.046666666666665
2019-12-12,36.0,0.0,0.0,0.0,15.1,1.5748464676644813,91.6,"Rain, Overcast",199.72599999999997,20.053333333333335,14.826666666666663
2019-12-13,52.4,0.0,0.0,0.8602777777777778,14.2,2.3978952727983707,87.9,"Rain, Overcast",200.30599999999998,21.313333333333333,14.613333333333332
2019-12-14,185.6,0.0,0.0,0.0,13.9,0.0,54.2,Partially cloudy,198.266,22.87333333333333,14.406666666666665
2019-12-15,246.6,0.0022222222222222,0.0,0.0,13.6,0.0,16.2,Clear,197.606,23.95333333333333,14.206666666666665
2019-12-16,39.3,0.0,0.0,0.5791666666666667,11.5,0.0,0.1,Clear,183.966,23.959999999999997,13.953333333333333
2019-12-17,113.8,0.0,0.0,2.355277777777778,11.8,0.0,11.1,Clear,175.246,24.7,13.786666666666667
2019-12-18,86.8,0.0,0.0,2.805555555555556,10.3,0.0,25.1,Partially cloudy,162.93266666666668,26.37333333333333,13.553333333333335
2019-12-19,133.9,0.0,0.0,0.0,10.0,0.0,10.1,Clear,155.99266666666668,26.01333333333333,13.306666666666667
2019-12-20,130.6,0.0,0.0,0.0,11.5,0.0,42.9,Partially cloudy,152.746,28.33333333333333,13.16
2019-12-21,89.4,0.0,0.0,0.0,10.5,0.0,0.2,Clear,142.486,28.259999999999994,12.84
2019-12-22,57.4,0.0025,0.0,0.0,10.2,0.0,0.3,Clear,131.57933333333332,28.279999999999998,12.540000000000001
2019-12-23,46.0,0.0,0.0,1.6277777777777778,9.3,0.0,0.3,Clear,117.47333333333333,27.966666666666665,12.213333333333333
2019-12-24,47.6,0.0,0.0,2.873611111111111,9.8,0.0,7.4,Clear,108.44666666666666,25.426666666666662,11.926666666666666
2019-12-25,62.5,0.0,0.0,0.0,8.1,0.0,0.0,Clear,98.06666666666666,24.353333333333328,11.559999999999999
2019-12-26,56.5,0.0,0.0,0.0,8.3,0.0,10.1,Clear,92.29333333333334,23.83333333333333,11.206666666666667
2019-12-27,89.8,0.0,0.0,0.0,8.0,0.0,7.7,Clear,95.88,18.24,10.73333333333333
2019-12-28,99.8,0.0,0.0,0.0,7.3,0.0,0.5,Clear,99.03999999999999,12.413333333333332,10.273333333333332
2019-12-29,144.1,0.0,0.0,0.0,7.2,0.0,0.5,Clear,96.27333333333334,8.833333333333334,9.826666666666666
2019-12-30,103.59,0.0,0.0,2.148055555555556,7.0,0.0,4.3,Clear,86.73933333333335,8.04,9.386666666666667
2019-12-31,226.1,0.0,0.0,0.0,8.1,0.0,13.3,Clear,99.19266666666668,8.919999999999998,9.16
2020-01-01,224.5,0.0,0.0,0.0,9.3,0.0,27.3,Partially cloudy,106.57266666666668,10.0,8.993333333333332
2020-01-02,197.3,0.0,0.0,0.0,11.8,0.0,35.3,Partially cloudy,113.93933333333335,10.680000000000001,9.093333333333334
2020-01-03,213.7,0.0,0.0,0.9230555555555556,12.8,0.0,0.5,Clear,119.25933333333333,10.040000000000001,9.28
2020-01-04,217.4,0.0019444444444444,0.0,0.0,11.5,0.0,22.9,Clear,125.046,8.706666666666667,9.280000000000001
2020-01-05,205.1,0.0,0.0,1.7091666666666667,13.1,0.0,57.2,Partially cloudy,132.75933333333336,12.506666666666668,9.453333333333335
2020-01-06,33.8,0.0,0.0,2.043888888888889,12.2,2.0515563381903004,100.0,"Rain, Overcast",131.186,19.153333333333336,9.586666666666666
2020-01-07,32.9,0.0,0.0,0.0,12.4,2.3978952727983707,98.8,"Rain, Overcast",130.31266666666667,25.72,9.793333333333331
2020-01-08,46.9,0.0,0.0,0.0,11.7,2.3978952727983707,85.1,"Rain, Overcast",130.266,30.9,9.919999999999998
2020-01-09,153.8,0.0,0.0,0.0,9.5,2.3978952727983707,24.5,Rain,136.35266666666666,32.53333333333333,10.013333333333332
2020-01-10,300.3,0.0,0.0,0.0,10.4,0.0,10.2,Clear,152.606,32.54,10.153333333333332
2020-01-11,252.6,0.0,0.0,0.0,11.4,0.0,41.5,Partially cloudy,163.45933333333335,34.79333333333333,10.379999999999999
2020-01-12,160.3,0.0,0.0,0.0838888888888888,12.8,0.0,74.7,Partially cloudy,167.49266666666668,39.739999999999995,10.746666666666668
2020-01-13,30.9,0.0,0.0,3.912777777777778,11.6,2.3978952727983707,75.3,"Rain, Overcast",159.946,44.72666666666667,11.04
2020-01-14,240.4,0.0,0.0,0.0,10.4,0.0,17.5,Clear,169.06666666666666,45.60666666666666,11.266666666666666
2020-01-15,190.91,0.0,0.0,0.1463888888888888,9.5,0.0,8.1,Clear,166.72066666666666,45.26,11.359999999999998
2020-01-16,113.4,0.0,0.0,0.0,10.4,0.4054651081081644,37.1,"Rain, Partially cloudy",159.314,45.913333333333334,11.433333333333332
2020-01-17,95.5,0.0,0.0,0.0,10.3,0.0,23.1,Clear,152.52733333333333,45.1,11.333333333333334
2020-01-18,202.9,0.0,0.0,0.0,11.8,0.0,8.4,Clear,151.80733333333333,45.626666666666665,11.266666666666667
2020-01-19,191.5,0.0,0.0,0.0,11.3,0.0,6.0,Clear,150.08066666666667,44.5,11.253333333333336
2020-01-20,147.4,0.0,0.0,0.0,12.3,0.0,22.7,Clear,146.234,42.199999999999996,11.200000000000001
2020-01-21,168.3,0.0,0.0,0.0,13.4,0.0,34.8,Partially cloudy,155.20066666666668,37.85333333333333,11.28
2020-01-22,202.4,0.0,0.0,0.0841666666666666,12.8,0.0,0.1,Clear,166.50066666666666,31.273333333333333,11.306666666666667
2020-01-23,318.4,0.0,0.0,0.0,11.8,0.0,0.0,Clear,184.60066666666665,25.6,11.313333333333334
2020-01-24,232.0,0.0,0.0,0.0844444444444444,12.1,0.0,3.7,Clear,189.81400000000002,24.213333333333335,11.486666666666666
2020-01-25,202.1,0.0022222222222222,0.0,0.0,10.8,0.0,39.2,Partially cloudy,183.2673333333333,26.14666666666667,11.513333333333334
2020-01-26,258.8,0.0019444444444444,0.0,0.0,11.8,0.0,0.3,Clear,183.68066666666667,23.400000000000002,11.540000000000001
2020-01-27,36.1,0.0,0.0,0.0847222222222222,11.0,1.0367368849500223,69.8,"Rain, Partially cloudy",175.40066666666667,23.073333333333334,11.42
2020-01-28,137.9,0.0,0.0,3.0875,13.4,2.3978952727983707,89.0,"Rain, Overcast",182.53399999999996,23.986666666666668,11.54
2020-01-29,178.59,3.7911111111111113,4.416388888888889,1.2958333333333334,12.9,2.3978952727983707,32.9,"Rain, Partially cloudy",178.41333333333333,25.013333333333332,11.706666666666665
2020-01-30,310.41,0.0,0.0,1.9266666666666663,12.3,0.0,0.1,Clear,186.37999999999997,24.48,11.893333333333333
2020-01-31,151.3,0.0,0.0,0.0,10.1,0.0,16.3,Clear,188.90666666666664,23.093333333333334,11.873333333333333
2020-02-01,175.1,0.0,0.0,0.0,10.0,0.0,19.7,Clear,194.21333333333334,22.866666666666667,11.853333333333335
2020-02-02,217.8,0.0,0.0,1.6961111111111111,11.7,0.0,7.7,Clear,195.2066666666667,22.819999999999997,11.846666666666666
2020-02-03,301.4,0.0,0.0,0.0,11.1,0.0,0.0,Clear,202.53333333333336,22.419999999999998,11.833333333333334
2020-02-04,253.1,0.0022222222222222,0.0,0.0,11.8,0.0,30.6,Partially cloudy,209.58000000000004,22.946666666666662,11.8
2020-02-05,310.8,0.0,0.0,0.0,12.7,0.0,0.1,Clear,219.08,20.633333333333333,11.753333333333334
2020-02-06,303.59,0.0,0.0,0.0,11.9,0.0,7.3,Clear,225.826,21.113333333333337,11.693333333333332
2020-02-07,278.7,0.0,0.0,0.0,11.9,0.0,4.9,Clear,223.17933333333332,21.440000000000005,11.699999999999998
2020-02-08,295.8,0.0,0.0,0.0,12.5,0.0,0.0,Clear,227.43266666666665,21.19333333333334,11.726666666666667
2020-02-09,262.7,0.0,0.0,0.0,12.7,0.0,5.5,Clear,231.47266666666667,18.94666666666667,11.853333333333332
2020-02-10,302.5,0.0,0.0,0.0,12.9,0.0,18.8,Clear,234.38599999999997,20.180000000000003,11.926666666666666
2020-02-11,197.6,0.0,0.0,1.6044444444444443,13.3,0.0,7.1,Clear,245.15266666666665,16.000000000000004,12.079999999999998
2020-02-12,304.4,0.0,0.0,0.0,16.3,0.0,0.7,Clear,256.25266666666664,10.113333333333333,12.273333333333332
2020-02-13,324.1,0.0019444444444444,0.0,0.0,17.5,0.0,10.1,Clear,265.9533333333333,8.593333333333334,12.579999999999998
2020-02-14,283.1,0.0,0.0,0.0,16.3,0.0,3.5,Clear,264.13266666666664,8.82,12.846666666666666
2020-02-15,355.59,0.0,0.0,0.0,16.2,0.0,0.0,Clear,277.752,7.7333333333333325,13.253333333333334
2020-02-16,347.5,0.0,0.0,0.0,16.9,0.0,3.9,Clear,289.24533333333335,6.68,13.713333333333335
2020-02-17,360.3,0.0,0.0,0.0,16.7,0.0,0.0,Clear,298.7453333333333,6.166666666666667,14.046666666666667
2020-02-18,352.8,0.0,0.0,0.0,17.0,0.0,19.8,Clear,302.17199999999997,7.486666666666667,14.44
2020-02-19,227.1,0.0,0.0,0.0,16.5,0.0,50.2,Partially cloudy,300.4386666666666,8.793333333333335,14.753333333333332
2020-02-20,202.8,0.0019444444444444,0.0,0.0,19.2,0.6729444732424258,65.8,"Rain, Partially cloudy",293.23866666666663,13.173333333333334,15.186666666666666
2020-02-21,255.6,0.0,0.0,0.0,17.0,2.3978952727983707,59.8,"Rain, Partially cloudy",290.03933333333333,16.673333333333336,15.526666666666666
2020-02-22,274.2,0.0,0.0,0.0,18.2,0.0,14.3,Clear,289.7393333333333,17.3,15.946666666666665
2020-02-23,254.3,0.0,0.0,0.0,18.0,0.0,21.1,Clear,286.9726666666666,18.706666666666667,16.313333333333333
2020-02-24,321.5,0.0,0.0,0.0,17.5,0.0,16.7,Clear,290.8926666666667,19.453333333333333,16.633333333333333
2020-02-25,270.3,0.0,0.0,0.0,18.3,0.0,11.1,Clear,288.746,18.939999999999998,16.993333333333332
2020-02-26,267.1,0.0,0.0,0.0,17.8,0.0,8.1,Clear,293.3793333333333,19.006666666666664,17.293333333333337
2020-02-27,200.4,0.0,0.0,0.0,18.1,0.0,21.3,Clear,286.446,20.38,17.413333333333334
2020-02-28,233.5,0.0,0.0,0.0,18.5,0.0,39.1,Partially cloudy,280.406,22.313333333333333,17.48
2020-02-29,180.8,0.0019444444444444,0.0,0.0,18.1,2.3978952727983707,66.3,"Rain, Partially cloudy",273.586,26.5,17.6
2020-03-01,336.3,0.0,0.0,0.0,18.9,0.0,16.2,Clear,272.3,27.579999999999995,17.78
2020-03-02,342.0,0.0,0.0,0.0,19.0,0.0,4.0,Clear,271.93333333333334,27.586666666666662,17.92
2020-03-03,348.0,0.0,0.0,0.0,19.2,0.0,0.1,Clear,271.11333333333334,27.593333333333334,18.08666666666667
2020-03-04,338.6,0.0,0.0,0.0,19.3,0.0,29.9,Partially cloudy,270.1666666666667,28.266666666666666,18.24
2020-03-05,295.7,0.0019444444444444,0.0,0.0,19.1,1.6544112780768316,69.5,"Rain, Partially cloudy",274.73999999999995,29.553333333333335,18.413333333333334
2020-03-06,26.8,0.0,0.0,5.716388888888888,14.8,2.3978952727983707,89.9,"Rain, Overcast",263.00666666666666,31.159999999999997,18.12
2020-03-07,127.1,0.0,0.0,0.0,14.0,2.3978952727983707,84.0,"Rain, Overcast",254.44,32.77333333333333,17.92
2020-03-08,373.0,0.0,0.0,0.0,16.6,1.9459101490553132,5.4,Rain,261.0266666666667,32.18,17.813333333333333
2020-03-09,268.6,0.0,0.0,3.801944444444445,17.4,0.0,0.0,Clear,261.98,30.773333333333333,17.773333333333333
2020-03-10,373.2,0.0,0.0,0.0,18.0,0.0,32.1,Partially cloudy,265.4266666666667,31.8,17.806666666666665
2020-03-11,115.1,0.0122222222222222,0.0,0.0,16.7,2.3978952727983707,85.1,"Rain, Overcast",255.08,36.733333333333334,17.7
2020-03-12,232.1,0.0,0.0,0.0,18.8,2.3978952727983707,43.6,"Rain, Partially cloudy",252.74666666666667,39.1,17.766666666666666
2020-03-13,325.4,0.0,0.0,0.0,17.3,2.3978952727983707,50.9,"Rain, Partially cloudy",261.08000000000004,41.07333333333333,17.713333333333335
2020-03-14,40.7,0.0,0.0,1.2408333333333337,13.3,2.3978952727983707,85.9,"Rain, Overcast",248.2266666666667,44.19333333333333,17.366666666666667
2020-03-15,363.7,0.0,0.0,0.0,16.3,2.3978952727983707,9.8,Rain,260.41999999999996,40.42666666666667,17.246666666666666
2020-03-16,367.0,0.0,0.0,0.0,19.0,0.0,11.0,Clear,262.46666666666664,40.080000000000005,17.253333333333334
2020-03-17,389.09,0.0,0.0,0.0,20.0,0.0,1.3,Clear,265.606,39.9,17.32
2020-03-18,369.41,0.0,0.0,0.0,20.9,0.0,0.1,Clear,267.03333333333336,39.900000000000006,17.433333333333337
2020-03-19,335.59,0.0,0.0,0.0,21.4,0.0,18.4,Clear,266.8326666666666,39.13333333333333,17.573333333333334
2020-03-20,315.7,0.0,0.0,0.0,21.0,0.0,37.0,Partially cloudy,268.166,36.96666666666667,17.7
2020-03-21,263.1,0.0,0.0,0.0,20.6,2.3978952727983707,53.2,"Rain, Partially cloudy",283.9193333333334,34.519999999999996,18.086666666666666
2020-03-22,376.7,0.0,0.0,0.0,20.9,1.0986122886681098,12.5,Rain,300.55933333333337,29.753333333333327,18.54666666666667
2020-03-23,357.3,0.0,0.0,0.0,22.0,0.0,15.6,Clear,299.51266666666663,30.433333333333326,18.906666666666666
2020-03-24,216.1,0.1283333333333333,0.0,0.0,21.7,0.887891257352457,77.4,"Rain, Overcast",296.01266666666663,35.59333333333333,19.19333333333333
2020-03-25,334.8,0.0038888888888888,0.0,0.0,22.6,0.0,45.1,Partially cloudy,293.45266666666663,36.46,19.499999999999996
2020-03-26,61.1,7.642222222222223,10.59027777777778,0.0,22.6,0.0,65.2,Partially cloudy,289.8526666666666,35.13333333333333,19.893333333333334
2020-03-27,95.7,0.0,0.0,0.0838888888888888,19.8,2.379546134130174,93.2,"Rain, Overcast",280.7593333333333,38.44,19.96
2020-03-28,384.59,0.0,0.0,0.0,20.9,2.3978952727983707,11.3,Rain,284.70533333333333,35.8,20.200000000000003
2020-03-29,411.0,0.0,0.0,0.0,21.7,0.0,1.4,Clear,309.392,30.16666666666667,20.76
2020-03-30,372.91,0.0,0.0,0.0,21.5,0.0,27.5,Partially cloudy,310.006,31.346666666666668,21.106666666666666
2020-03-31,177.3,0.0,0.0,0.0,20.3,0.34358970439007686,60.0,"Rain, Partially cloudy",297.35933333333327,34.61333333333333,21.19333333333333
2020-04-01,366.8,0.0,0.0,0.0,22.5,0.0,12.7,Clear,295.8733333333333,35.37333333333333,21.36
2020-04-02,397.8,0.0,0.0,0.0,22.4,0.0,5.1,Clear,297.76599999999996,35.70666666666667,21.459999999999997
2020-04-03,393.5,0.0,0.0,0.0,21.6,0.0,0.1,Clear,301.62666666666667,34.48666666666667,21.473333333333333
2020-04-04,385.1,0.0,0.0,0.0,22.7,0.0,0.1,Clear,306.25333333333333,32.02666666666667,21.586666666666666
2020-04-05,335.2,0.0038888888888888,0.0,0.0,23.3,0.0,36.4,Partially cloudy,311.06000000000006,30.90666666666667,21.766666666666666
2020-04-06,385.6,0.0,0.0,0.0,24.9,0.0,8.8,Clear,311.65333333333336,30.66,22.03333333333333
2020-04-07,192.7,0.0,0.0,0.0,21.9,0.4054651081081644,45.7,"Rain, Partially cloudy",300.68,32.666666666666664,22.026666666666667
2020-04-08,400.8,0.0,0.0,0.0,22.8,1.410986973710262,18.0,Rain,312.99333333333334,28.706666666666667,22.1
2020-04-09,339.1,0.0,0.0,0.0,23.9,0.0,38.7,Partially cloudy,313.2800000000001,28.28,22.18666666666667
2020-04-10,332.6,0.0080555555555555,0.0,0.0,25.6,0.0,17.4,Clear,331.38000000000005,25.093333333333337,22.38666666666667
2020-04-11,363.9,0.0,0.0,0.0,26.5,0.0,21.1,Clear,349.26,20.28666666666667,22.833333333333332
2020-04-12,206.7,0.0,0.0,7.335833333333333,26.3,0.0,33.8,Partially cloudy,337.4006666666666,21.78666666666667,23.193333333333335
2020-04-13,296.7,0.0,0.0,0.0,28.5,0.0,36.6,Partially cloudy,329.7806666666666,24.133333333333336,23.646666666666665
2020-04-14,326.9,0.0,0.0,0.0,29.6,0.0,38.8,Partially cloudy,326.7133333333333,24.886666666666667,24.186666666666664
2020-04-15,288.6,0.0,0.0,0.0,30.2,0.0,44.8,Partially cloudy,334.1333333333333,23.873333333333335,24.846666666666664
2020-04-16,315.0,0.0,0.0,0.0,28.9,0.0,22.9,Clear,330.68,24.553333333333335,25.27333333333333
2020-04-17,242.9,0.0,0.0,0.0,26.4,2.200552367428894,76.3,"Rain, Overcast",320.3533333333333,29.3,25.54
2020-04-18,277.4,0.0,0.0,0.0,25.1,2.3978952727983707,59.0,"Rain, Partially cloudy",312.61333333333334,33.22666666666667,25.773333333333333
2020-04-19,257.1,0.0,0.0,0.0,25.8,0.6931471805599453,41.4,"Rain, Partially cloudy",304.08000000000004,35.98,25.98
2020-04-20,197.4,0.0,0.0,3.5175,22.9,2.3978952727983707,66.2,"Rain, Partially cloudy",294.8933333333333,37.96666666666667,25.95333333333333
2020-04-21,381.2,0.0,0.0,0.0,24.1,1.3862943611198906,23.3,Rain,294.6,38.93333333333334,25.9
2020-04-22,373.8,0.0,0.0,0.0,26.2,0.0,9.1,Clear,306.6733333333334,36.49333333333333,26.186666666666667
2020-04-23,169.8,0.0,0.0,4.674166666666666,27.5,0.0,45.8,Partially cloudy,291.2733333333333,38.346666666666664,26.499999999999996
2020-04-24,128.8,0.0,0.0,12.21527777777778,27.8,0.0,4.9,Clear,277.25333333333333,36.093333333333334,26.759999999999998
2020-04-25,87.0,0.0,0.0,5.249444444444444,25.2,0.1823215567939546,49.6,"Rain, Partially cloudy",260.88,38.239999999999995,26.73333333333333
2020-04-26,58.0,0.0,0.0,6.495833333333334,23.6,2.3978952727983707,56.2,"Rain, Partially cloudy",240.48666666666665,40.58,26.54
2020-04-27,139.2,0.0,0.0,4.6241666666666665,21.7,2.3978952727983707,48.1,"Rain, Partially cloudy",235.98666666666668,41.53333333333333,26.23333333333333
2020-04-28,287.4,0.0,0.0,0.0,26.0,0.0,17.5,Clear,235.36666666666667,40.26,26.066666666666666
2020-04-29,334.5,0.0,0.0,0.0,27.8,0.0,2.7,Clear,235.87333333333333,37.853333333333325,25.946666666666665
2020-04-30,301.4,0.0,0.0,0.0,29.3,0.0,29.1,Partially cloudy,236.7266666666667,36.80666666666666,25.886666666666667
2020-05-01,322.1,0.0,0.0,0.0,29.6,2.3978952727983707,8.5,Rain,237.2,35.846666666666664,25.933333333333334
2020-05-02,166.6,0.0019444444444444,0.0,2.521666666666667,27.9,1.1631508098056809,65.0,"Rain, Partially cloudy",232.11333333333332,35.093333333333334,26.033333333333335
2020-05-03,320.4,0.0038888888888888,0.0,23.73583333333333,27.0,2.3978952727983707,70.1,"Rain, Partially cloudy",234.97999999999996,35.83333333333333,26.16
